House Id,Locality,House Type,Subtype,Price,Kitchen Type,Room Number,Area,Garden,Terrace,Swimming Pool,New Building
9066058,4171,apartment,apartment,149000,semi equipped,3,,,,,false
9066644,8400,apartment,apartment,279000,installed,2,,,true,,false
9067652,9500,house,house,155000,semi equipped,2,60,,,,false
9068135,7090,apartment,apartment,187000,hyper equipped,2,,,true,,false
9068182,7000,apartment,apartment,179000,hyper equipped,2,,,true,,false
9068199,7000,apartment,apartment,209000,hyper equipped,2,,,true,,false
9068724,1020,apartment,apartment,199000,installed,1,,,true,,false
9069260,1160,house,house,660000,installed,4,154,,true,,false
9070158,1380,house,villa,3600000,,3,4250,,true,,false
9070454,4430,apartment,apartment,211000,installed,2,,,true,,false
9070455,4430,apartment,apartment,189500,installed,2,,,true,,false
9070457,4430,apartment,apartment,187500,installed,2,,,true,,false
9070458,4430,apartment,apartment,189500,installed,2,,,true,,false
9071867,4570,house,house,211500,not installed,3,85,25,true,,false
9071868,4570,house,house,221500,not installed,3,110,40,true,,false
9071869,4570,house,house,191500,not installed,2,45,,,,false
9072514,8370,apartment,apartment,330000,installed,1,,,true,,false
9072889,8530,apartment,apartment,274500,installed,2,,,true,,true
9072891,8530,apartment,apartment,202500,installed,2,,,true,,true
9072894,8530,apartment,apartment,204500,installed,2,,,true,,true
9072897,8530,apartment,apartment,184500,installed,2,,,true,,true
9073360,1040,apartment,penthouse,990000,usa hyper equipped,3,,,true,,true
9073373,1040,apartment,penthouse,980000,usa hyper equipped,3,,,true,,true
9074003,8760,house,villa,790000,installed,4,1164,,true,,false
9074242,6210,apartment,ground floor,145000,hyper equipped,1,,6929,true,true,true
9074345,9940,apartment,duplex,297382,installed,3,,,true,,false
9075080,7850,apartment,apartment,158000,hyper equipped,2,,,true,,false
9075098,7850,apartment,apartment,177000,hyper equipped,2,,,true,,false
9075102,7850,apartment,apartment,186000,hyper equipped,3,,,true,,false
9075231,6600,house,house,110000,semi equipped,3,73,,,,false
9075571,8530,apartment,apartment,235000,hyper equipped,2,,,true,,false
9075958,9800,apartment,apartment,346000,installed,2,,,true,,true
9075959,9800,apartment,apartment,287000,installed,2,,,true,,true
9075960,9800,apartment,apartment,284250,installed,2,,,true,,true
9076252,8301,apartment,ground floor,425000,installed,3,,,true,,false
9076390,1140,apartment,apartment,210000,usa hyper equipped,2,,,true,,false
9076398,1150,apartment,ground floor,695000,hyper equipped,2,,,true,,false
9077083,8400,apartment,apartment,635000,,2,,,,,false
9077760,2170,house,house,429000,hyper equipped,3,350,200,true,,false
9077844,1050,apartment,apartment,515000,hyper equipped,2,,,true,,false
9079055,1060,apartment,penthouse,549000,usa hyper equipped,3,,,,,false
9079380,1000,apartment,apartment,2250000,usa hyper equipped,5,,,true,,false
9079488,1180,apartment,apartment,790000,,3,,,true,,false
9080312,6880,house,house,595000,semi equipped,7,7775,,,,false
9081871,1180,house,house,2290000,installed,7,235,110,,,false
9082183,1180,house,house,260000,usa semi equipped,2,0,,true,,false
9083137,6600,house,house,125000,not installed,4,70,,,,false
9083221,1180,house,mansion,2290000,installed,7,236,110,true,,false
9083748,9000,apartment,penthouse,599000,installed,3,,,true,,false
9084198,8301,apartment,ground floor,399000,installed,2,,,true,,false
9084496,1500,apartment,apartment,258000,usa hyper equipped,2,,,true,,false
9085397,7500,house,exceptional property,1750000,installed,6,110000,,,,false
9086916,1325,apartment,apartment,165000,,1,,,true,,false
9087696,1400,apartment,apartment,240000,hyper equipped,3,,,true,,false
9087941,4000,apartment,ground floor,249000,installed,3,,,true,,false
9090082,4610,house,house,99000,,2,0,,true,,false
9090624,1030,apartment,flat studio,150000,usa hyper equipped,0,,,,,false
9090654,9140,apartment,duplex,598000,installed,2,,,true,,true
9090818,1702,house,exceptional property,799000,hyper equipped,5,1830,1500,true,true,false
9091312,1090,apartment,apartment,245000,hyper equipped,1,,,true,,true
9092523,1640,house,villa,4150000,installed,6,5568,1,true,true,false
9094323,1457,house,house,375000,not installed,3,2930,,true,,false
9094756,2000,house,exceptional property,2300000,hyper equipped,3,200,,,,false
9095760,1200,apartment,apartment,385000,hyper equipped,2,,,true,,false
9098333,8000,house,mansion,2399000,hyper equipped,6,334,,true,,false
9099220,1320,house,house,499900,usa hyper equipped,4,1492,,,,false
9100453,7012,house,house,117000,semi equipped,3,0,,true,,false
9100618,4500,house,town house,400000,semi equipped,3,1610,,true,,false
9101952,4577,house,house,27500,installed,3,493,,true,,false
9102057,2060,apartment,apartment,284500,hyper equipped,2,,,true,,false
9102262,2060,apartment,apartment,284500,hyper equipped,2,,,true,,false
9102820,6670,house,house,100000,not installed,3,364,,,,false
9103252,9940,apartment,apartment,245000,installed,2,,,true,,false
9103253,9940,apartment,apartment,265000,installed,2,,,true,,false
9103527,4100,house,house,86000,semi equipped,2,191,191,,,false
9103528,4460,apartment,apartment,199000,usa hyper equipped,2,,,true,,false
9104737,8470,apartment,apartment,314000,hyper equipped,3,,,true,,false
9104738,8470,apartment,apartment,248000,hyper equipped,2,,,true,,false
9105932,4500,apartment,apartment,219000,,2,,,true,,true
9106855,1000,apartment,apartment,199000,usa hyper equipped,2,,,true,,false
9107324,8434,apartment,apartment,259000,hyper equipped,2,,,true,,false
9107933,1760,apartment,apartment,273325,usa hyper equipped,2,,,true,,true
9108172,6700,apartment,apartment,349000,not installed,2,,,true,,true
9108733,7090,apartment,apartment,139000,hyper equipped,1,,,,,false
9108918,7090,apartment,apartment,159000,hyper equipped,1,,,true,,false
9109903,1000,house,mixed use building,575000,hyper equipped,2,75,,true,,false
9109959,1180,apartment,apartment,350000,usa semi equipped,2,,,true,,false
9110014,1700,apartment,apartment,215000,installed,2,,1500,,,false
9112316,8470,apartment,apartment,197500,hyper equipped,1,,,true,,false
9112346,8470,apartment,apartment,379000,hyper equipped,3,,,true,,false
9112347,8470,apartment,apartment,325000,hyper equipped,3,,,true,,false
9112670,1700,apartment,apartment,229000,installed,2,,,,,false
9113052,1120,apartment,apartment,265000,usa hyper equipped,2,,22,true,,true
9113516,1300,apartment,apartment,217400,usa hyper equipped,1,,,true,,true
9113579,1700,apartment,duplex,305000,installed,3,,1500,,,false
9113580,1700,apartment,duplex,305000,installed,2,,1500,,,false
9114251,8800,house,house,1150000,hyper equipped,9,213,,true,,false
9114803,1410,house,house,345000,semi equipped,3,1122,782,true,,false
9115404,2840,apartment,apartment,259000,,3,,,,,false
9115579,1140,apartment,penthouse,345000,installed,2,,,true,,false
9116157,1070,apartment,apartment,225000,usa semi equipped,1,,,true,,false
9116332,1785,apartment,ground floor,430000,installed,3,,500,true,,false
9119101,9402,house,house,295000,hyper equipped,4,520,,true,,false
9119195,1700,house,exceptional property,839000,installed,5,6234,,true,,false
9119414,1180,apartment,apartment,750000,usa hyper equipped,3,,,true,,false
9119976,6500,house,house,390000,not installed,6,1155,,,,false
9120384,2830,house,house,499000,semi equipped,9,225,,,,false
9121702,7300,house,villa,465000,usa hyper equipped,4,1155,900,true,true,false
9121703,7300,house,exceptional property,465000,usa hyper equipped,4,1155,900,true,true,false
9122027,1332,apartment,ground floor,875000,,3,,,,,true
9123278,2000,apartment,apartment,1950000,hyper equipped,5,,,true,true,false
9123683,5300,house,house,360000,hyper equipped,3,1000,1000,,,false
9123684,5100,house,house,225000,installed,3,169,,true,,false
9123694,6043,apartment,apartment,190000,installed,3,,,true,,false
9123823,8400,apartment,apartment,349500,installed,1,,,,,false
9124113,1000,apartment,apartment,439000,usa hyper equipped,2,,,true,,false
9124116,1000,apartment,apartment,895000,usa hyper equipped,3,,,true,,false
9124593,4690,apartment,apartment,160000,installed,3,,100,true,,false
9124599,5100,apartment,apartment,295000,usa hyper equipped,2,,,,,true
9124820,1400,apartment,apartment,235000,hyper equipped,3,,,true,,false
9125052,1160,apartment,service flat,295000,installed,2,,,true,,false
9125210,4460,house,house,179000,semi equipped,5,160,98,,,false
9125382,1401,house,house,350000,hyper equipped,2,456,,true,,false
9126619,9000,house,house,495000,installed,2,50,38,,,false
9127247,4570,house,bungalow,159000,installed,3,1364,600,true,,false
9127986,1180,apartment,duplex,350000,semi equipped,2,,,true,,false
9128569,9100,apartment,apartment,318950,installed,2,,,true,,true
9128580,1050,apartment,apartment,850000,usa hyper equipped,3,,,true,,false
9129173,3300,house,mixed use building,849000,,9,615,,true,,false
9129174,3300,house,mixed use building,749000,,3,241,,true,,true
9129216,4000,house,house,100000,not installed,4,60,,,,false
9129507,1933,apartment,apartment,1250000,hyper equipped,4,,,true,,true
9130087,1070,apartment,penthouse,315000,hyper equipped,3,,,true,,false
9131381,6792,house,house,315000,installed,3,200,100,true,,true
9132067,6640,house,house,125000,semi equipped,2,1838,,,,false
9132514,1325,apartment,apartment,130000,semi equipped,1,,,,,false
9133072,4800,house,mixed use building,325000,semi equipped,9,290,,true,,false
9134059,4140,house,mixed use building,598000,installed,4,1300,800,true,,false
9135039,1325,apartment,apartment,210000,installed,1,,,true,,true
9135288,8300,house,villa,3500000,hyper equipped,3,656,656,true,,false
9135743,1200,house,mansion,2495000,hyper equipped,6,561,,true,,false
9136669,1180,apartment,apartment,269000,installed,2,,,true,,false
9136670,1180,apartment,apartment,259000,installed,2,,,true,,false
9137793,1050,apartment,apartment,975000,installed,3,,,true,,false
9138930,6220,house,house,100000,not installed,2,651,,,,false
9138968,4040,house,house,174000,,7,779,,,,false
9138969,4040,apartment,apartment,125000,,7,,,,,false
9138971,4040,house,apartment block,299000,,7,779,,,,false
9139564,1020,apartment,duplex,279000,installed,3,,,,,false
9139972,6600,house,house,210000,semi equipped,3,2307,,,,false
9140576,1180,apartment,apartment,249000,installed,2,,,true,,false
9141289,4800,house,house,153000,not installed,4,176,60,,,false
9141500,4000,apartment,apartment,199000,installed,2,,,true,,false
9141835,1180,apartment,apartment,1400000,,5,,,true,,false
9142082,4367,apartment,apartment,219000,installed,2,,,true,,false
9142083,4367,apartment,apartment,219000,installed,2,,,true,,false
9142265,2000,apartment,penthouse,3800000,,5,,,true,,false
9142429,1640,house,villa,2800000,hyper equipped,6,2252,1900,true,,false
9143045,4000,apartment,apartment,629500,not installed,8,,,true,,false
9143049,4367,house,house,287000,installed,3,0,,true,,false
9143050,4000,apartment,apartment,314500,not installed,4,,,true,,false
9143051,4000,apartment,apartment,314500,not installed,4,,,true,,false
9143201,4000,house,house,350000,not installed,4,0,126,true,,false
9143215,8940,house,house,195000,installed,3,69,,true,,false
9143796,1050,apartment,apartment,1700000,hyper equipped,3,,,,,false
9144564,1000,apartment,penthouse,305000,usa hyper equipped,1,,,,,false
9145022,6840,house,house,295000,hyper equipped,3,1375,1300,true,,true
9145184,8370,apartment,apartment,169000,installed,2,,,,,false
9145921,1200,apartment,triplex,520000,usa hyper equipped,4,,,,,false
9145936,8300,house,town house,972000,installed,4,154,,true,,false
9148063,6900,house,house,850000,hyper equipped,20,2800,,true,,false
9148089,7141,house,house,150000,semi equipped,3,190,,true,,false
9148148,1050,apartment,apartment,890000,,4,,,true,,false
9148424,8570,house,apartment block,1845000,hyper equipped,13,898,,,,true
9149791,1000,house,house,4000000,installed,3,1961,,true,,false
9150185,1050,apartment,apartment,750000,hyper equipped,3,,,true,,false
9150300,1471,house,house,325000,installed,3,950,,true,,false
9150361,1470,house,house,325000,installed,3,950,,true,,false
9150600,4845,apartment,penthouse,270000,hyper equipped,2,,,true,,false
9150880,1070,apartment,duplex,240000,usa hyper equipped,1,,,true,,false
9151008,6840,house,house,225000,semi equipped,3,150,,true,,false
9153092,9120,apartment,service flat,172500,usa hyper equipped,1,,400,true,,false
9153423,1325,apartment,duplex,265000,installed,2,,,true,,true
9153919,1160,apartment,service flat,265000,usa hyper equipped,2,,,true,,true
9154011,8400,apartment,apartment,525000,installed,2,,,true,,false
9154765,2845,house,mixed use building,470000,hyper equipped,0,180,82,true,,false
9155407,1390,house,house,1650000,,4,5857,51,true,true,false
9155815,1120,house,exceptional property,795000,usa hyper equipped,3,242,70,true,,false
9155868,7804,house,farmhouse,750000,hyper equipped,6,6000,5600,true,,false
9156516,4837,house,house,275000,,7,797,,,,false
9156889,1050,apartment,apartment,2500000,installed,4,,,true,,false
9157256,1300,house,house,795000,hyper equipped,5,2580,2580,true,,false
9157768,9400,apartment,apartment,260000,usa installed,2,,,true,,true
9157943,7800,house,other property,265000,semi equipped,4,283,,true,,false
9157970,8870,apartment,apartment,195000,installed,3,,,true,,false
9158790,4000,house,apartment block,314500,not installed,4,5,,true,,false
9158791,4000,house,house,314500,not installed,4,5,,true,,false
9158792,4000,house,apartment block,314500,not installed,4,5,,true,,false
9158793,4000,house,house,314500,not installed,4,5,,true,,false
9158794,4000,house,apartment block,629500,not installed,8,0,,true,,false
9158795,4000,house,house,629500,not installed,8,0,,true,,false
9159079,8450,apartment,apartment,119500,,2,,,,,false
9161187,1040,apartment,ground floor,349000,hyper equipped,1,,90,true,,false
9161580,8420,apartment,apartment,595000,hyper equipped,3,,,true,,false
9161632,4000,house,house,249000,not installed,3,0,,,,false
9161634,4000,house,apartment block,249000,not installed,3,0,,,,false
9161846,4100,house,house,128000,,4,0,,true,,false
9162472,8900,apartment,apartment,245000,installed,2,,,true,,false
9162661,8400,apartment,apartment,269000,installed,2,,,true,,false
9162837,1160,apartment,apartment,1125000,hyper equipped,4,,240,true,,false
9163275,1190,house,house,4950000,hyper equipped,7,4895,19,true,true,false
9163342,1325,apartment,duplex,265000,installed,2,,,true,,true
9164505,9690,apartment,apartment,275000,installed,3,,,true,,true
9165106,2000,apartment,service flat,1200000,usa installed,2,,,true,true,false
9165517,1325,apartment,duplex,265000,installed,2,,,true,,true
9165813,7020,apartment,apartment,188000,installed,2,,,true,,true
9166210,2060,apartment,apartment,289000,hyper equipped,2,,,true,,false
9166429,1020,house,villa,1295000,hyper equipped,4,1642,1000,true,,false
9167173,3080,house,exceptional property,4950000,hyper equipped,6,20066,20066,true,true,false
9167502,1050,apartment,penthouse,2500000,usa hyper equipped,4,,,true,,true
9167503,2950,house,house,5100000,usa hyper equipped,9,6335,,true,true,false
9167818,1970,house,villa,2750000,installed,9,8000,,true,,false
9168388,1700,apartment,duplex,349000,installed,2,,1500,,,false
9169018,1000,apartment,penthouse,1260000,usa hyper equipped,2,,,true,,true
9169056,1970,house,villa,2750000,installed,7,7925,7700,true,,false
9169253,7830,house,house,180000,,3,240,,true,,false
9169342,1180,house,house,1980000,installed,6,1300,1000,true,,false
9170162,1080,apartment,apartment,198500,not installed,2,,,,,true
9170255,8755,house,house,399000,hyper equipped,3,619,,true,,false
9170278,1348,apartment,apartment,589494,hyper equipped,3,,,true,true,true
9170524,4900,house,house,699000,not installed,9,0,,,,false
9170531,4900,apartment,apartment,699000,not installed,9,,,,,false
